Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Champion Parking 113 LLC - Tesla Destination,400 W 113th St,,New York,NY,10025,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.80443,-73.961373,07-01-2024,115122,12-02-2025 00:16,P,,,02/22/2018,J1772 TESLA
ELEC,Fairfield Inn & Suites Watertown,250 Commerce Park Drive,,Watertown,NY,13601,,888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.982901,-75.940478,11/20/2025,397777,20-11-2025 04:27,,,,06-05-2025,J1772
ELEC,ARTPARK ARTPARK 1,450 South 4th Street,,Lewiston,NY,14092,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.166409,-79.045935,11/20/2025,346689,20-11-2025 02:25,,,,05/23/2024,J1772
ELEC,WHITEFACE MT WHITEFACE MT 3,5021 Route 86,Right Side Bear Den Lot,Wilmington,NY,12997,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.359064,-73.858857,11/20/2025,182171,20-11-2025 01:37,,,,01/27/2021,J1772
ELEC,SCHENECTADY LIBERTY-YATES,17 Broadway,In center of paid lot near utility pole,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.815406,-73.940711,11/20/2025,162421,20-11-2025 00:52,,,,06-12-2020,J1772
ELEC,GGMC Parking Union Square Parking Garage - Tesla Destination,100 E 15th St,,New York,NY,10003,,877-798-3752,E,,Public,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.734939,-73.989409,07-01-2024,114988,12-02-2025 00:16,P,,,11/13/2015,J1772 TESLA
ELEC,Tradition Chevrolet,847 Canandaidua Rd,,Geneva,NY,14456,,833-611-5965,E,,Public,24 hours daily,,,,4,,VIALYNK,https://www.lynkwell.com,GPS,42.85665,-77.01811,11/20/2025,334480,20-11-2025 04:22,,,,05-02-2024,J1772COMBO
ELEC,Courtyard Albany Thruway,1455 Washington Ave,,Albany,NY,12206,,888-717-4544,E,,Public,24 hours daily,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.690348,-73.8203,11/20/2025,387965,20-11-2025 04:27,,,,03/18/2025,J1772
ELEC,WEST HERR AUTO WH SR L2-3,4400 W Ridge Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.217619,-77.74765,11/20/2025,352399,20-11-2025 02:29,,,,08-10-2024,J1772
ELEC,2112-2124 NY 7 EV4,2114 NY-7,Main Parking Lot EV 4,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.806995,-73.545339,11/20/2025,190053,20-11-2025 01:41,,,,05/25/2021,J1772
ELEC,QUICKLEES#32 Q PORTER RD 3,6025 Porter Rd,NW Parking Area,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.107326,-78.99453,11/20/2025,325073,20-11-2025 02:20,,,,01-11-2024,CHADEMO J1772COMBO
ELEC,430808  Avalon Rockville Centre I,100 Banks Avenue,,Rockville Centre,NY,11570,,888-998-2546,E,,Public,24 hours daily,,,5,,,Blink Network,https://blinkcharging.com,GPS,40.660576,-73.65192,11/20/2025,309391,20-11-2025 00:12,,,,03-06-2019,J1772
ELEC,Watkins Glen State Park Parking,971 N Franklin St,,Watkins Glen,NY,14891,,607-535-4511,E,,Public - Credit card at all times,24 hours daily; seasonal parking fee,A D Debit M V,,2,,,Non-Networked,,GPS,42.375979,-76.870807,04/14/2024,226517,12-02-2025 00:16,P,,,08/25/2022,J1772
ELEC,Thorpe's GMC,5964 MAIN ST,,TANNERSVILLE,NY,12485,,866-816-7584,E,,Public,24 hours daily,,,,1,,EV Connect,https://www.evconnect.com,GPS,42.196035,-74.131107,11/20/2025,254289,20-11-2025 03:31,,,,02/21/2023,J1772COMBO
ELEC,Rapidpark 205 W 101st Street - Tesla Destination,205 W 101st Street,,New York,NY,10025,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797603,-73.968503,07-01-2024,169060,12-02-2025 00:16,P,,,11-03-2020,J1772 TESLA
ELEC,Morty's Oyster Stand - Tesla Destination,2167 Montauk Hwy,,Montauk,NY,11954,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.002714,-72.031445,07-01-2024,150610,12-02-2025 00:16,P,,,08/28/2019,TESLA
ELEC,The Lucerne - First Floor - Garage 1st Floor,350 E 79th St,,New York,NY,10075,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,20,,,EVOKE,https://evokesystems.com,GPS,40.772356,-73.95332,09-12-2025,357010,12-09-2025 21:22,P,,,04/13/2023,J1772
ELEC,1350 EGGERT RD EGGERT (1),1350 Eggert Rd,,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.965328,-78.804684,11/20/2025,154369,20-11-2025 01:27,,,,03-07-2020,J1772
ELEC,Stewart's Shops - Tesla Supercharger,647 Mariaville Rd,,Rotterdam,NY,12306,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.79326,-74.004921,07-01-2024,257675,12-02-2025 00:16,P,,,03/30/2023,TESLA
ELEC,Revel - Brooklyn Superhub,467 Marcy Ave,,Brooklyn,NY,11206,,949-945-2000,E,,Public,24 hours daily,A D Debit M V,,,25,,REVEL,https://gorevel.com,GPS,40.699334,-73.949665,11-06-2024,358436,12-02-2025 00:16,P,,,10-08-2024,CHADEMO J1772COMBO TESLA
ELEC,CENTERS HEALTHC EV-10,170 Buffalo Ave,,Brooklyn,NY,11213,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.6732,-73.925696,11/20/2025,328315,20-11-2025 02:21,,,,02/14/2024,J1772
ELEC,113 East 84th Street,113 East 84th Street,,New York,NY,10028,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,40.77866,-73.95739,11/20/2025,334518,20-11-2025 04:23,,,,05-02-2024,J1772
ELEC,Icon Parking 205 E 63rd St - Tesla Destination,205 E 63rd St,,Manhattan,NY,10065,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.763981,-73.964368,07-01-2024,114974,12-02-2025 00:16,P,,,10/20/2016,TESLA
ELEC,RPI 1 OFF CAMPUS S1,1525 15th St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.726645,-73.678464,11/20/2025,121237,20-11-2025 01:16,,,,04-06-2019,J1772
ELEC,NISSAN FAST CHR RIVERHEAD NISSA,1800 Old Country Road,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.92458,-72.704161,11/20/2025,351402,20-11-2025 02:28,,,,07/24/2024,CHADEMO J1772COMBO
ELEC,U OF R HELEN WOOD HALL,255 Crittenden Blvd,East side of building off Castlemen Rd,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.1209,-77.625625,11/20/2025,162267,20-11-2025 01:10,,,,06-12-2020,J1772
ELEC,DoubleTree by Hilton Binghamton - Tesla Destination,225 Water St,,Binghamton,NY,13901,,877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.101355,-75.913891,07-01-2024,114883,12-02-2025 00:16,P,,,04/21/2014,TESLA
ELEC,Rivertowns Square - Tesla Supercharger,47-55  Hamilton Street,,Dobbs Ferry,NY,10522,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.003806,-73.856252,07-01-2024,227383,12-02-2025 00:16,P,,,09-02-2022,TESLA
ELEC,Tennis Courts,1 Chelsea Ridge Dr.,,Wappinger Falls,NY,12590,,833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,41.55306,-73.94999,11/20/2025,324863,20-11-2025 04:23,,,,10/26/2023,J1772
ELEC,NYC FLEET DCASCSTHSE_3_L3,6626 Metropolitan Ave,,Middle Village,NY,11379,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.711273,-73.89222,11/20/2025,196565,20-11-2025 01:31,,,,10-01-2021,CHADEMO J1772COMBO
ELEC,Mirabito Convenience Store #69 - Tesla Supercharger,4968 NY-23,,Oneonta,NY,13820,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.447772,-75.048709,07-01-2024,153792,06-05-2025 21:07,P,,,02/14/2020,TESLA
ELEC,SIENA COLLEGE SIENAHALL EVSE1,Friars Dr.,Front parking lot of Siena hall,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.718662,-73.75385,11/20/2025,193842,20-11-2025 01:43,,,,08/13/2021,J1772
ELEC,Panko Electrical and Maint,1088 Chenango St,,Binghamton,NY,13901,,888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.147258,-75.88829,11/20/2025,333876,20-11-2025 04:26,,,,05/25/2023,J1772
ELEC,WEST HERR AUTO WH DR L2-1,4477 W Ridge Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.215822,-77.748947,11/20/2025,395643,20-11-2025 02:27,,,,05/15/2025,J1772
ELEC,BURNS MGT HV 1,102 Bleeker Rd,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.690931,-73.887646,11/20/2025,173886,20-11-2025 01:15,,,,01/27/2021,J1772
ELEC,Labor Temple Associates,890 3rd Street,,Albany,NY,12206,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.67894,-73.78598,11/20/2025,347941,20-11-2025 04:24,,,,06/14/2024,J1772
ELEC,The Lofts at Saratoga - Bldg 7,18 Lofts Way,,Malta,NY,12020,,888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.968508,-73.795505,11/20/2025,347353,20-11-2025 04:26,,,,06-04-2024,J1772
ELEC,GREATNECK PLAZA PLAZA CENTER,2 Gussack Plaza,"Village of Great Neck Plaza ""Plaza Centre"" parking garage, follow traffic flow signs back down to street level B, station to the right.",Great Neck,NY,11022,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.787424,-73.729999,11/20/2025,250806,20-11-2025 01:03,,,,01/17/2023,J1772
ELEC,New York Presbyterian Hospital,510 5th St,,Brooklyn,NY,11215,,866-816-7584,E,,Public,24 hours daily,,,6,,,EV Connect,https://www.evconnect.com,GPS,40.668552,-73.97869,11/20/2025,230870,20-11-2025 03:30,,,,09/30/2022,J1772
ELEC,Icon Parking 560 Third Ave - Tesla Destination,560 3rd Ave,,New York,NY,10016,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747962,-73.976569,07-01-2024,115162,12-02-2025 00:16,P,,,04/30/2016,J1772 TESLA
ELEC,NYSERDA,4 Computer Drive West,,Albany,NY,12205,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://www.flo.com,GPS,42.719125,-73.809943,11/20/2025,194027,20-11-2025 03:52,,,,08/18/2021,J1772
ELEC,TPWC TPWC 11,2594 Western Av,Bldg 12,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.71434,-73.9347,11/20/2025,227773,20-11-2025 01:44,,,,09/17/2022,J1772
ELEC,Strand Center for the Arts,23 Brinkerhoff St,,Plattsburgh,NY,12901,,518-563-7642,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.696439,-73.454398,03/14/2024,227691,12-02-2025 00:16,P,,,09/13/2022,J1772
ELEC,Ridgedale Manor - 439-459,55 Pennels Dr.,Along Pennels Drive in front of building 439-459,Greece,NY,14626,,833-611-5965,E,,Public,24 hours daily,,,8,,,VIALYNK,https://www.lynkwell.com,GPS,43.21391,-77.70727,11/20/2025,350793,20-11-2025 04:24,,,,07/19/2024,J1772
ELEC,CITYOFGLEN COVE PULASKI ST GARG,9 Glen Street,"Pulaski Street Parking Garage located behind City Hall, ground floor level, center of lot",Glen Cove,NY,11542,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.864321,-73.631261,11/20/2025,162350,20-11-2025 01:06,,,,06-12-2020,J1772
ELEC,SOUTHAMPTON HOS MAIN ENTRANCE,240 Meeting House Ln,,Southampton,NY,11968,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.88548,-72.380628,11/20/2025,158485,20-11-2025 01:29,,,,06-03-2020,J1772
ELEC,Hidden Meadow Trail LLC,108 Hidden Meadow Trail,,Grand Island,NY,14072,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,https://www.evconnect.com,GPS,43.033313,-78.972986,11/20/2025,202633,20-11-2025 03:31,,,,12/13/2021,J1772
ELEC,Icon Parking 35-39 East 61st Street - Tesla Destination,35-39 E 61st St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764617,-73.969764,07-01-2024,115111,12-02-2025 00:16,P,,,10/13/2016,J1772 TESLA
ELEC,Arkport Cycles,7611 Industrial Park Rd,,Hornell,NY,14843,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,4,,,AMPUP,https://ampup.io,200-9,42.374769,-77.681818,10-11-2022,229923,14-02-2023 15:54,P,,,09/15/2022,J1772
ELEC,Nanking - Tesla Supercharger,2056 Hillside Ave,,North New Hyde Park,NY,11040,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,40.750847,-73.674572,,440466,14-11-2025 17:00,P,,,11-07-2025,TESLA
ELEC,SWTCH Energy Inc.,150 W Genesee St,,Chittenango,NY,13037,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com,GPS,43.0447,-75.8728,02-12-2024,326000,12-02-2025 00:16,P,,,12/13/2023,J1772
ELEC,Carriage Hill,99 Brittany Lane,,Pittsford,NY,14534,,833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,43.09992,-77.53071,11/20/2025,352178,20-11-2025 04:24,,,,08-07-2024,J1772
ELEC,Town Hall of Macedon,32 W Main St,,Macedon,NY,14502,,315-986-5932,E,,Public - Credit card at all times,24 hours daily,CREDIT Debit,,1,,,AMPUP,https://ampup.io,GPS,43.067075,-77.306664,01-10-2023,229395,17-11-2025 20:04,LG,,,08-01-2022,J1772
ELEC,TOWN GLENVILLE IM PARK EV1,Indian Meadows Park 1 Jason Morris Way,near playground at bottom of the hill,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.887598,-73.93673,11/20/2025,156813,20-11-2025 01:28,,,,05/27/2020,J1772
ELEC,1419 Old Country Rd,1419 Old Country Rd,,Riverhead,NY,11901,,866-816-7584,E,,Public,24 hours daily,,,4,4,,EV Connect,https://www.evconnect.com,GPS,40.926043,-72.688319,11/20/2025,349989,20-11-2025 03:33,,,,07-04-2024,J1772 J1772COMBO
ELEC,QUEENSBURY TOWN ACT CTR 1,742 Bay Rd,Rear parking lot of Queensbury activity center,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.36057,-73.657,11/20/2025,165632,20-11-2025 01:31,,,,08/28/2020,J1772
ELEC,G & M REALTY 2 STATION 5,22-44 Jackson Ave,Parking Garage,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745355,-73.94625,11/20/2025,223836,20-11-2025 01:58,,,,07/21/2022,J1772
ELEC,CLAREMONT GRG STATION 6,100 Claremont Ave,,New York,NY,10027,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.811645,-73.962116,11/20/2025,384790,20-11-2025 02:39,,,,02/22/2025,J1772
ELEC,Brighton Memorial Library,2300 Elmwood Ave,,Rochester,NY,14618,,585-784-5300,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,43.127059,-77.575573,11/13/2025,149107,13-11-2025 20:02,LG,,,09/26/2016,J1772
ELEC,Courtyard by Marriott Binghamton,3801 Vestal Pkwy E,,Vestal,NY,13850,,949-945-2000,E,,Public,24 hours daily,,,4,8,,EVGATEWAY,https://evgateway.com,GPS,42.096929,-75.980378,11/20/2025,333812,20-11-2025 04:32,,,,02-09-2024,J1772 J1772COMBO
ELEC,Great Pines - Tesla Destination,4920 State Route 28,,Old Forge,NY,13420,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.758776,-74.859149,07-01-2024,115201,12-02-2025 00:16,P,,,08/23/2017,TESLA
ELEC,170 FREEMAN 13,170 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734317,-73.95471,11/20/2025,417630,20-11-2025 02:48,,,,08-07-2025,J1772
ELEC,Silverlake Deli,599 Silver Lake-Scotchtown Rd,,Middletown,NY,10941,,833-611-5965,E,,Public,24 hours daily,,,,4,,VIALYNK,https://www.lynkwell.com,GPS,41.47696,-74.38093,11/20/2025,387964,20-11-2025 04:24,,,,03/18/2025,J1772COMBO
ELEC,SUNY NEW PALTZ ROUTE 32 LOT 3,Route 32 Lot,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.738571,-74.079661,11/20/2025,122791,20-11-2025 01:17,,,,05/16/2019,J1772
ELEC,SHPL STATION 2,145 Pidgeon Hill Road,,Huntington Station,NY,11746,,888-758-4389,E,,Public,Mon: 7:30am-9:00pm; Tue: 7:30am-9:00pm; Wed: 7:30am-9:00pm; Thu: 7:30am-9:00pm; Fri: 7:30am-9:00pm; Sat: 8:00am-5:00pm; Sun: 12:30pm-5:00pm,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.823044,-73.391368,11/20/2025,396127,20-11-2025 02:44,,,,05/22/2025,J1772
ELEC,BURNS MGT EMPIRE RUN 4,130 Excelsior Ave,Side parking lot of empire run apartments,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.089897,-73.76728,11/20/2025,193187,20-11-2025 01:42,,,,07/27/2021,J1772
ELEC,SYLVAN BEACH SUNSET PARK,1 Canal St,Parking Lot,Blossvale,NY,13308,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.194434,-75.731126,11/20/2025,171231,20-11-2025 01:36,,,,01-10-2021,J1772
ELEC,Burger King - Hamburg,5597 Camp Road,,Hamburg,NY,14075,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.73462,-78.83824,11/20/2025,201879,20-11-2025 00:45,,,,12-01-2021,J1772
ELEC,Stewart's Shops - Tesla Supercharger,2951  U.S. 9,,Ballston Spa,NY,12020,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.026183,-73.791391,07-01-2024,201679,12-02-2025 00:16,P,,,11/21/2021,J1772COMBO TESLA
ELEC,3135 Route 112 Plaza,3133 NY-112,,Medford,NY,11763,,631-289-2300,E,,Public,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,3,,,AMPUP,https://ampup.io,GPS,40.837173,-72.995626,08-12-2025,415935,12-08-2025 16:52,P,,,09/18/2024,J1772
ELEC,Aldi Baldwinsville TUL40,2254 Downer St,,Baldwinsville,NY,13027,,313-262-6722,E,,Public,,,,,8,,RED_E,https://www.redecharge.com,GPS,43.151332,-76.350868,11/20/2025,423070,20-11-2025 04:57,,,,09-11-2025,J1772COMBO TESLA
ELEC,OLYMPIC SPORTS SPORTS 2,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.220392,-73.923811,11/20/2025,182107,20-11-2025 01:36,,,,01/27/2021,J1772
ELEC,44 W 62nd St.,44 W 62nd St.,,New York,NY,10023,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,40.7708,-73.98323,11/20/2025,223268,20-11-2025 04:22,,,,02-09-2022,J1772
ELEC,OLYMPIC SPORTS SPORTS 7,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.220506,-73.923843,11/20/2025,182113,20-11-2025 01:36,,,,01/27/2021,J1772
ELEC,Econo Lodge Cuba I-86,1 N Branch Rd,,Cuba,NY,14727,,888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.226592,-78.272733,11/20/2025,398145,20-11-2025 04:27,,,,06-11-2025,J1772
ELEC,STONY BROOK UNV ARENA 1,Gymnasium Rd,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.917249,-73.12728,11/20/2025,162455,20-11-2025 00:50,,,,06-12-2020,J1772
ELEC,ADVANTAGE TOYOTA 1,400 Sunrise Hwy,Near express maintenance,Valley Stream,NY,11581,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.663266,-73.71502,11/20/2025,310454,20-11-2025 02:06,,,,09-12-2023,CHADEMO J1772COMBO
ELEC,Burger King - Medina,11212 Maple Ridge Rd,,Medina,NY,14103,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,43.206332,-78.39894,11/20/2025,189052,20-11-2025 00:14,,,,04/30/2021,J1772
ELEC,Parkit 403 Lafayette St. - Tesla Destination,403 Lafayette St,,New York,NY,10003,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.728287,-73.992746,07-01-2024,115124,12-02-2025 00:16,P,,,05/21/2015,J1772 TESLA
ELEC,Enterprise 284 Mott St - Underground garage,284 Mott St,,New York,NY,10012,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,40.724324,-73.994201,09-12-2025,356981,12-09-2025 21:22,P,,,02-07-2023,J1772
ELEC,iPark NYC 88th Street Garage - Tesla Destination,101 W 88th St,,New York,NY,10024,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.788008,-73.971611,07-01-2024,114993,12-02-2025 00:16,P,,,06/22/2015,J1772 TESLA
ELEC,Mohawk Honda Collision Center Outside,25 Saratoga Rd,,Schenectady,NY,12302,,833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.85121,-73.9431,11/20/2025,223235,20-11-2025 04:22,,,,12/29/2021,J1772
ELEC,FIVE-STAR BANK NORTH CHARGER,6215 Sheridan Dr,North Charger West Parking Lot,Buffalo,NY,14221,,888-758-4389,E,,Public,"Mon: 12:00am-6:00am, 5:30pm-12:00am; Tue: 12:00am-6:00am, 5:30pm-12:00am; Wed: 12:00am-6:00am, 5:30pm-12:00am; Thu: 12:00am-6:00am, 5:30pm-12:00am; Fri: 12:00am-6:00am, 5:30pm-12:00am; Sat: 12:15am-12:00am; Sun: 12:15am-12:00am",,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.977447,-78.702482,11/20/2025,225163,20-11-2025 01:57,,,,08-09-2022,J1772
ELEC,FAYETTVL LIBRAY ORCHARD 1,288 Orchard St,,Fayetteville,NY,13066,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-8:00pm; Sun: 8:00am-8:00pm,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.026026,-76.007024,11/20/2025,194157,20-11-2025 01:43,,,,08/21/2021,J1772
ELEC,Bard College - Fisher Center Studio Arts Building,30 Campus Rd,,Annandale-on-Hudson,NY,12504,,833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.02158,-73.90989,11/20/2025,334496,20-11-2025 04:22,,,,05-02-2024,J1772
